index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,3318.0,2763.0,555.0,17.0,22.0,235.0,261.0,81.0,39.0,49.0,0.16,-0.0
Mar 2014,3841.0,3109.0,732.0,19.0,12.0,210.0,268.0,265.0,26.0,194.0,0.62,5.0
Mar 2015,3737.0,3075.0,661.0,18.0,34.0,206.0,321.0,168.0,30.0,118.0,0.23,26.0
Mar 2016,3666.0,2936.0,730.0,20.0,33.0,145.0,337.0,281.0,14.0,242.0,0.48,19.0
Mar 2017,4625.0,3740.0,885.0,19.0,107.0,141.0,412.0,439.0,23.0,337.0,0.66,22.0
Mar 2018,4559.0,3708.0,852.0,19.0,63.0,118.0,404.0,392.0,32.0,266.0,0.52,28.0
Mar 2019,5249.0,4266.0,983.0,19.0,44.0,112.0,364.0,550.0,32.0,372.0,0.73,40.0
Mar 2020,4728.0,3882.0,846.0,18.0,20.0,111.0,334.0,421.0,19.0,340.0,0.67,53.0
Mar 2021,4531.0,3705.0,826.0,18.0,-18.0,72.0,337.0,398.0,24.0,304.0,0.6,60.0
Mar 2022,6998.0,5478.0,1520.0,22.0,16.0,86.0,333.0,1116.0,25.0,834.0,1.64,22.0
Mar 2023,6332.0,5386.0,947.0,15.0,25.0,80.0,313.0,579.0,24.0,442.0,0.86,42.0
Mar 2024,6809.0,5869.0,940.0,14.0,58.0,156.0,365.0,477.0,27.0,350.0,0.69,52.0
TTM,6805.0,5934.0,871.0,13.0,60.0,177.0,373.0,381.0,,296.0,0.57,
