index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2014,4018.0,3513.0,505.0,13.0,24.0,96.0,225.0,208.0,22.0,162.0,5.66,36.0
Mar 2015,4540.0,3822.0,717.0,16.0,65.0,138.0,245.0,399.0,24.0,303.0,10.55,19.0
Mar 2016,4593.0,3630.0,963.0,21.0,28.0,130.0,275.0,585.0,27.0,430.0,14.97,14.0
Mar 2017,4822.0,3852.0,969.0,20.0,73.0,102.0,283.0,657.0,22.0,515.0,17.94,14.0
Mar 2018,5589.0,4683.0,906.0,16.0,115.0,124.0,316.0,582.0,21.0,462.0,16.08,15.0
Mar 2019,7100.0,5803.0,1297.0,18.0,78.0,198.0,358.0,818.0,22.0,642.0,22.33,11.0
Mar 2020,7209.0,5754.0,1455.0,20.0,152.0,201.0,389.0,1018.0,-0.0,1019.0,35.46,8.0
Mar 2021,8400.0,6267.0,2133.0,25.0,66.0,134.0,453.0,1612.0,26.0,1198.0,40.44,12.0
Mar 2022,12434.0,9330.0,3103.0,25.0,116.0,116.0,517.0,2586.0,27.0,1889.0,63.72,26.0
Mar 2023,14870.0,11341.0,3529.0,24.0,75.0,205.0,575.0,2824.0,23.0,2162.0,72.95,10.0
Mar 2024,13139.0,10554.0,2584.0,20.0,83.0,302.0,673.0,1692.0,21.0,1336.0,45.06,16.0
Mar 2025,14693.0,11975.0,2718.0,18.0,133.0,376.0,772.0,1704.0,27.0,1251.0,42.2,17.0
