index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,22407.0,16439.0,5969.0,27.0,131.0,1045.0,3478.0,1577.0,36.0,1011.0,0.93,10.0
Mar 2014,26519.0,18237.0,8282.0,31.0,247.0,966.0,4519.0,3044.0,35.0,1968.0,1.8,7.0
Mar 2015,31571.0,20771.0,10800.0,34.0,497.0,1060.0,5304.0,4933.0,35.0,3193.0,2.7,7.0
Mar 2016,35949.0,24281.0,11668.0,32.0,641.0,1803.0,6256.0,4250.0,36.0,2728.0,2.3,8.0
Mar 2017,35576.0,25348.0,10227.0,29.0,746.0,4010.0,7827.0,-863.0,-54.0,-400.0,-0.34,0.0
Mar 2018,28279.0,22224.0,6054.0,21.0,703.0,4847.0,8409.0,-6499.0,-36.0,-4168.0,-2.91,0.0
Mar 2019,37092.0,32976.0,4116.0,11.0,1789.0,9545.0,14536.0,-18175.0,-20.0,-14604.0,-5.08,0.0
Mar 2020,44958.0,30042.0,14916.0,33.0,-36964.0,15393.0,24356.0,-61797.0,20.0,-73878.0,-25.71,0.0
Mar 2021,41952.0,25006.0,16946.0,40.0,-19563.0,17998.0,23638.0,-44253.0,-0.0,-44233.0,-15.39,0.0
Mar 2022,38516.0,22547.0,15968.0,41.0,363.0,20981.0,23584.0,-28234.0,0.0,-28245.0,-8.79,0.0
Mar 2023,42177.0,25424.0,16753.0,40.0,354.0,23354.0,23050.0,-29298.0,0.0,-29301.0,-6.02,0.0
Mar 2024,42652.0,25580.0,17072.0,40.0,917.0,25766.0,22634.0,-30410.0,3.0,-31238.0,-6.23,0.0
TTM,43165.0,25365.0,17800.0,41.0,838.0,24352.0,22153.0,-27867.0,,-27892.0,-4.46,
