index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,2145.0,1329.0,816.0,38.0,45.0,3.0,77.0,781.0,23.0,602.0,22.67,33.0
Mar 2014,2532.0,1514.0,1018.0,40.0,68.0,3.0,92.0,991.0,22.0,773.0,29.13,34.0
Mar 2015,3115.0,1942.0,1173.0,38.0,38.0,3.0,136.0,1072.0,21.0,852.0,32.07,31.0
Mar 2016,3776.0,2354.0,1423.0,38.0,93.0,5.0,118.0,1393.0,19.0,1126.0,42.41,24.0
Mar 2017,4064.0,2615.0,1450.0,36.0,72.0,3.0,123.0,1395.0,24.0,1060.0,39.95,25.0
Mar 2018,3891.0,2622.0,1269.0,33.0,107.0,2.0,142.0,1231.0,29.0,877.0,33.04,30.0
Mar 2019,4946.0,3072.0,1874.0,38.0,154.0,5.0,169.0,1855.0,27.0,1353.0,50.96,31.0
Mar 2020,5394.0,3568.0,1826.0,34.0,186.0,7.0,186.0,1819.0,24.0,1377.0,51.85,31.0
Mar 2021,6969.0,4102.0,2867.0,41.0,57.0,2.0,256.0,2666.0,26.0,1984.0,74.75,27.0
Mar 2022,8960.0,5075.0,3885.0,43.0,112.0,2.0,312.0,3684.0,20.0,2960.0,111.52,27.0
Mar 2023,7767.0,5397.0,2370.0,31.0,344.0,2.0,343.0,2369.0,23.0,1824.0,68.71,44.0
Mar 2024,7845.0,5635.0,2210.0,28.0,335.0,4.0,378.0,2163.0,26.0,1600.0,60.27,50.0
TTM,9078.0,6266.0,2812.0,31.0,346.0,3.0,390.0,2765.0,,2067.0,77.87,
