index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2014,61765.0,53777.0,7988.0,13.0,1247.0,669.0,1644.0,6922.0,32.0,4786.0,7.07,28.0
Mar 2015,60557.0,54926.0,5631.0,9.0,945.0,652.0,1433.0,4492.0,32.0,3160.0,4.67,24.0
Mar 2016,52053.0,47517.0,4536.0,9.0,731.0,822.0,1496.0,2949.0,37.0,1874.0,2.76,37.0
Mar 2017,48552.0,42531.0,6021.0,12.0,1212.0,509.0,1541.0,5183.0,35.0,3374.0,4.98,56.0
Mar 2018,54496.0,46695.0,7802.0,14.0,948.0,295.0,1527.0,6928.0,31.0,4805.0,7.09,43.0
Mar 2019,76190.0,66252.0,9938.0,13.0,1719.0,159.0,1667.0,9831.0,33.0,6553.0,9.68,25.0
Mar 2020,72518.0,63495.0,9022.0,12.0,3796.0,309.0,2080.0,10429.0,9.0,9515.0,13.93,31.0
Mar 2021,57372.0,50127.0,7245.0,13.0,2833.0,179.0,2174.0,7725.0,20.0,6143.0,9.21,36.0
Mar 2022,92770.0,77608.0,15161.0,16.0,2925.0,202.0,2420.0,15464.0,20.0,12304.0,18.4,36.0
Mar 2023,145668.0,138168.0,7500.0,5.0,2822.0,365.0,2702.0,7256.0,23.0,5596.0,8.54,59.0
Mar 2024,133228.0,118914.0,14314.0,11.0,2672.0,719.0,3672.0,12595.0,21.0,9903.0,15.06,37.0
Mar 2025,141903.0,126472.0,15432.0,11.0,5211.0,748.0,3799.0,16096.0,23.0,12463.0,18.93,40.0
