index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,9968.0,5359.0,4609.0,46.0,1530.0,3.0,848.0,5288.0,32.0,3592.0,19.92,50.0
Mar 2014,9690.0,6044.0,3646.0,38.0,1589.0,71.0,822.0,4342.0,33.0,2990.0,16.58,43.0
Mar 2015,9978.0,6346.0,3633.0,36.0,1258.0,349.0,865.0,3677.0,32.0,2608.0,14.46,46.0
Mar 2016,9821.0,6235.0,3586.0,37.0,1198.0,389.0,1070.0,3324.0,37.0,2080.0,11.53,46.0
Mar 2017,9566.0,6446.0,3120.0,33.0,793.0,441.0,1180.0,2292.0,30.0,1597.0,8.85,72.0
Mar 2018,10698.0,6770.0,3928.0,37.0,1812.0,554.0,1327.0,3859.0,29.0,2735.0,16.06,42.0
Mar 2019,13780.0,8190.0,5591.0,41.0,1251.0,624.0,1541.0,4677.0,31.0,3238.0,19.91,34.0
Mar 2020,18612.0,13297.0,5315.0,29.0,2147.0,647.0,1786.0,5030.0,0.0,5005.0,28.9,24.0
Mar 2021,17616.0,11928.0,5689.0,32.0,1185.0,660.0,1844.0,4369.0,5.0,4146.0,21.69,15.0
Mar 2022,25906.0,15405.0,10500.0,41.0,1254.0,940.0,1824.0,8990.0,25.0,6719.0,34.56,27.0
Mar 2023,36084.0,20829.0,15255.0,42.0,737.0,901.0,1947.0,13144.0,25.0,9854.0,53.66,25.0
Mar 2024,31749.0,19245.0,12504.0,39.0,-566.0,964.0,2129.0,8846.0,21.0,6980.0,38.95,25.0
TTM,32851.0,21370.0,11481.0,35.0,2212.0,1059.0,2361.0,10272.0,,7876.0,45.38,
