index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,161984.0,118482.0,43501.0,27.0,5488.0,484.0,11763.0,36742.0,35.0,23994.0,18.87,34.0
Mar 2014,174121.0,124991.0,49130.0,28.0,7170.0,624.0,16262.0,39413.0,32.0,26665.0,20.65,31.0
Mar 2015,160923.0,118610.0,42312.0,26.0,5955.0,2864.0,18033.0,27370.0,35.0,17703.0,14.29,44.0
Mar 2016,124036.0,84901.0,39135.0,32.0,1067.0,3766.0,16384.0,20052.0,35.0,13102.0,10.03,56.0
Mar 2017,282506.0,229702.0,52804.0,19.0,12724.0,3591.0,20219.0,41718.0,30.0,29169.0,19.03,40.0
Mar 2018,322706.0,265817.0,56889.0,18.0,10429.0,4999.0,23112.0,39208.0,34.0,26068.0,17.23,38.0
Mar 2019,421624.0,346805.0,74819.0,18.0,9567.0,5837.0,23704.0,54846.0,38.0,33938.0,24.28,29.0
Mar 2020,396728.0,344623.0,52105.0,13.0,982.0,7489.0,26635.0,18962.0,40.0,11456.0,8.59,58.0
Mar 2021,303849.0,254375.0,49473.0,16.0,11271.0,5079.0,25538.0,30126.0,29.0,21360.0,12.96,28.0
Mar 2022,491246.0,411373.0,79874.0,16.0,6797.0,5696.0,26883.0,54091.0,9.0,49294.0,36.19,29.0
Mar 2023,632291.0,556764.0,75527.0,12.0,-30.0,7889.0,24557.0,43051.0,24.0,32778.0,28.17,40.0
Mar 2024,591396.0,488561.0,102835.0,17.0,12982.0,10194.0,28763.0,76860.0,26.0,57101.0,39.13,31.0
TTM,659221.0,569597.0,89625.0,14.0,12739.0,13717.0,34026.0,54620.0,,40999.0,31.01,
