index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2014,54947.0,45564.0,9383.0,17.0,1157.0,5703.0,3223.0,1614.0,-64.0,2646.0,20.19,7.0
Mar 2015,64465.0,52015.0,12450.0,19.0,792.0,7056.0,3522.0,2663.0,14.0,2298.0,17.71,8.0
Mar 2016,34008.0,32325.0,1684.0,5.0,1044.0,1357.0,314.0,1056.0,7.0,1000.0,9.19,4.0
Mar 2017,36533.0,34631.0,1902.0,5.0,749.0,1257.0,315.0,1079.0,25.0,925.0,8.98,4.0
Mar 2018,35924.0,33886.0,2038.0,6.0,363.0,1250.0,664.0,487.0,23.0,594.0,6.89,6.0
Mar 2019,40379.0,38409.0,1969.0,5.0,504.0,1625.0,390.0,459.0,32.0,506.0,6.52,6.0
Mar 2020,43403.0,41108.0,2294.0,5.0,872.0,1572.0,472.0,1122.0,29.0,1040.0,10.35,10.0
Mar 2021,39537.0,37031.0,2506.0,6.0,494.0,1377.0,537.0,1086.0,31.0,1046.0,8.39,12.0
Mar 2022,69420.0,65707.0,3714.0,5.0,1012.0,2526.0,1248.0,952.0,50.0,788.0,7.06,14.0
Mar 2023,127540.0,118722.0,8818.0,7.0,834.0,3969.0,2436.0,3247.0,32.0,2422.0,21.61,6.0
Mar 2024,96421.0,85044.0,11377.0,12.0,1146.0,4555.0,3042.0,4926.0,33.0,3335.0,28.42,5.0
Mar 2025,97895.0,83643.0,14252.0,15.0,6403.0,5978.0,4211.0,10466.0,28.0,8005.0,61.51,2.0
