index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,7773.0,5140.0,2633.0,34.0,1279.0,2314.0,796.0,802.0,17.0,667.0,4.19,48.0
Mar 2014,8298.0,5805.0,2493.0,30.0,1133.0,2463.0,663.0,500.0,-16.0,590.0,3.63,55.0
Mar 2015,7649.0,4635.0,3014.0,39.0,503.0,2304.0,545.0,668.0,24.0,507.0,3.03,66.0
Mar 2016,9926.0,5960.0,3966.0,40.0,506.0,2680.0,766.0,1026.0,55.0,305.0,1.72,117.0
Mar 2017,8221.0,4775.0,3446.0,42.0,1135.0,2980.0,572.0,1030.0,22.0,708.0,4.01,50.0
Mar 2018,6707.0,4329.0,2378.0,35.0,9722.0,2951.0,534.0,8615.0,50.0,4477.0,25.02,8.0
Mar 2019,8366.0,6218.0,2148.0,26.0,784.0,2062.0,225.0,646.0,43.0,1314.0,5.98,33.0
Mar 2020,6083.0,4937.0,1146.0,19.0,1135.0,1427.0,200.0,653.0,326.0,-590.0,-2.36,-85.0
Mar 2021,5414.0,3945.0,1469.0,27.0,383.0,853.0,159.0,840.0,43.0,1083.0,4.42,45.0
Mar 2022,5717.0,3974.0,1743.0,30.0,195.0,625.0,149.0,1165.0,28.0,1500.0,6.06,49.0
Mar 2023,5695.0,3969.0,1726.0,30.0,317.0,392.0,149.0,1502.0,27.0,2034.0,8.22,49.0
Mar 2024,6427.0,4303.0,2124.0,33.0,531.0,356.0,148.0,2151.0,24.0,2724.0,11.02,45.0
TTM,7001.0,5116.0,1885.0,27.0,662.0,386.0,150.0,2010.0,,4004.0,16.19,
