index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2017,502.0,98.0,403.0,80.0,80.0,334.0,333.0,-184.0,-75.0,-47.0,-0.37,0.0
Mar 2018,1480.0,637.0,843.0,57.0,42.0,552.0,543.0,-210.0,-35.0,-138.0,-1.0,0.0
Mar 2019,2058.0,532.0,1526.0,74.0,73.0,1121.0,1062.0,-585.0,-19.0,-475.0,-3.03,0.0
Mar 2020,2549.0,1098.0,1450.0,57.0,-111.0,995.0,394.0,-50.0,23.0,-68.0,-0.15,0.0
Mar 2021,3124.0,883.0,2241.0,72.0,391.0,1953.0,486.0,193.0,6.0,182.0,1.34,0.0
Mar 2022,5133.0,1621.0,3512.0,68.0,507.0,2617.0,849.0,553.0,12.0,489.0,3.13,0.0
Mar 2023,7776.0,2806.0,4970.0,64.0,667.0,2911.0,1300.0,1426.0,32.0,973.0,6.15,0.0
Mar 2024,9220.0,1902.0,7318.0,79.0,1262.0,5006.0,1903.0,1671.0,25.0,1260.0,6.94,0.0
Mar 2025,11212.0,2335.0,8877.0,79.0,884.0,5492.0,2498.0,1771.0,12.0,2001.0,9.12,0.0
