index,0,1,2,3,4,5,6,7,8,9,10,11
Unnamed 0,Sales,Expenses,Operating Profit,OPM,Other Income,Interest,Depreciation,Profit before tax,Tax,Net Profit,EPS in Rs,Dividend Payout
Mar 2013,13081.0,2244.0,10837.0,83.0,966.0,2599.0,3428.0,5776.0,25.0,4313.0,5.24,31.0
Mar 2014,15555.0,2588.0,12967.0,83.0,725.0,3254.0,4079.0,6359.0,28.0,4548.0,4.89,30.0
Mar 2015,17540.0,2613.0,14927.0,85.0,731.0,4081.0,5173.0,6404.0,21.0,5046.0,5.43,21.0
Mar 2016,20652.0,2468.0,18184.0,88.0,656.0,5086.0,6182.0,7572.0,21.0,5959.0,6.41,20.0
Mar 2017,25697.0,3247.0,22450.0,87.0,933.0,6204.0,7722.0,9457.0,21.0,7451.0,8.01,31.0
Mar 2018,29954.0,3993.0,25961.0,87.0,4065.0,7324.0,9231.0,13471.0,39.0,8204.0,8.82,33.0
Mar 2019,35059.0,8140.0,26920.0,77.0,1505.0,8737.0,10541.0,9147.0,-10.0,10034.0,10.79,43.0
Mar 2020,37744.0,4858.0,32886.0,87.0,2820.0,9509.0,11607.0,14590.0,24.0,11059.0,11.89,47.0
Mar 2021,39640.0,4734.0,34906.0,88.0,769.0,8135.0,12039.0,15501.0,22.0,12036.0,12.94,52.0
Mar 2022,41622.0,5796.0,35826.0,86.0,4692.0,8036.0,12872.0,19610.0,14.0,16824.0,18.09,61.0
Mar 2023,45603.0,6028.0,39576.0,87.0,1093.0,9634.0,13333.0,17702.0,13.0,15420.0,16.58,67.0
Mar 2024,45843.0,6017.0,39826.0,87.0,556.0,8773.0,13095.0,18514.0,16.0,15573.0,16.74,67.0
TTM,45495.0,6902.0,38593.0,85.0,2058.0,8326.0,12968.0,19357.0,,15545.0,16.71,
